-23.58333,35.0
11.40903,35.0
39.41042,35.0
67.41319,35.0
95.43472,35.0
130.41042,35.0
158.42569,35.0
193.50833,35.0
221.43403,35.0
256.42083,35.0
284.43194,35.0
312.45625,35.0
340.43681,35.0
375.45833,35.0
403.43681,35.0
431.43889,35.0
466.43194,35.0
494.44514,35.0
522.46319,35.0
557.46944,35.0
585.44028,35.0
620.45972,35.0
648.46736,35.0
676.43403,35.0
704.49931,35.0
739.51319,35.0
768.48333,35.0
795.42431,35.0
830.44931,35.0
858.44028,35.0
886.44931,35.0
921.42153,35.0
949.42639,35.0
977.44792,35.0
1012.42222,35.0
1044.44583,35.0
1075.44167,35.0
1103.53542,35.0
1131.45208,35.0
1159.46806,35.0
1194.45208,35.0
1222.47500,35.0
1257.46944,35.0
1285.48056,35.0
1313.46875,35.0
1348.48333,35.0
1376.46181,35.0
1404.48125,35.0
1439.52292,35.0
1467.47500,35.0
1502.47361,35.0
1530.48472,35.0
1558.51667,35.0
1586.48403,35.0
1621.48194,35.0
1656.51597,35.0
1684.48611,35.0
1719.48194,35.0
1740.49653,35.0
1768.52639,35.0
1803.51111,35.0
1838.48056,35.0
1866.47986,35.0
1894.48958,35.0
1922.51319,35.0
1957.52292,35.0
1985.50417,35.0
2020.48958,35.0
2048.48056,35.0
2083.47361,35.0
2104.47639,35.0
2139.46667,35.0
2167.51806,35.0
2202.46528,35.0
2230.48333,35.0
2258.49931,35.0
2286.49722,35.0
2321.47708,35.0
2349.50833,35.0
2384.47500,35.0
2412.46736,35.0
2446.60417,35.0
2475.48472,35.0
2511.48889,35.0
2531.49792,35.0
2566.49444,35.0
2594.48056,35.0
2622.52569,35.0
2657.48819,35.0
2685.49653,35.0
2713.49792,35.0
2748.49167,35.0
2776.48681,35.0
2811.47361,35.0
2839.46875,35.0
2867.59722,35.0
2899.50694,35.0
2930.48056,35.0
2958.47500,35.0
2986.49444,35.0
3021.50972,35.0
3049.50556,35.0
3084.49375,35.0
3112.51042,35.0
3140.46250,35.0
3175.49653,35.0
3203.54861,35.0
3231.46667,35.0
3266.50069,35.0
3294.46458,35.0
3329.48194,35.0
3357.51528,35.0
3385.48403,35.0
3413.47847,35.0
3448.46597,35.0
3483.49375,35.0
3504.46667,35.0
3546.49514,35.0
3567.48889,35.0
3606.48750,35.0
3630.47083,35.0
3665.47847,35.0
3693.49097,35.0
3721.52431,35.0
3749.49167,35.0
3777.50694,35.0
3812.48958,35.0
3847.47361,35.0
3875.49653,35.0
3910.50486,35.0
3931.48750,35.0
3973.46736,35.0
3994.48194,35.0
4029.49097,35.0
4057.48472,35.0
4092.47569,35.0
4113.46667,35.0
4148.46597,35.0
4176.49167,35.0
4211.47431,35.0
4239.58403,35.0
4274.47083,35.0
4295.45972,35.0
4330.47222,35.0
4358.48194,35.0
4393.48472,35.0
4421.48056,35.0
4449.45833,35.0
4484.44583,35.0
4512.46250,35.0
4540.47222,35.0
4575.48958,35.0
4603.46528,35.0
4638.47917,35.0
4666.46389,35.0
4694.46944,35.0
4722.47083,35.0
4757.47778,35.0
4785.55347,35.0
4813.47361,35.0
4848.49097,35.0
4876.47292,35.0
4904.47222,35.0
4939.47292,35.0
4967.45903,35.0
5009.47745,35.0
5030.46111,35.0
5058.48194,35.0
5093.51319,35.0
5121.49861,35.0
5149.46597,35.0
5177.48889,35.0
5212.46597,35.0
5240.46042,35.0
5275.46458,35.0
5310.48819,35.0
5331.48472,35.0
5373.45556,35.0
5394.54653,35.0
5422.47361,35.0
5457.47847,35.0
5485.45833,35.0
5520.46181,35.0
5548.48889,35.0
5576.48194,35.0
5604.47431,35.0
5639.49514,35.0
5674.46319,35.0
5695.49306,35.0
5737.45486,35.0
5758.49722,35.0
5800.47986,35.0
5821.48056,35.0
5856.51806,35.0
