  -23.66250,33.87
   11.32639,34.03
   39.32431,33.43
   67.32292,35.73
   95.33750,36.17
  130.32014,36.97
  158.32709,34.30
  193.41736,31.33
  221.46181,35.53
  256.33957,35.40
  284.35068,33.83
  312.35556,33.03
  340.34305,35.17
  375.34445,35.97
  403.32709,35.47
  431.32916,35.70
  466.32501,36.33
  494.34515,35.40
  522.36389,35.43
  557.34723,31.87
  585.32983,32.80
  620.33820,31.77
  648.36456,32.57
  676.32849,33.10
  704.33679,33.80
  739.38818,31.37
  768.37219,30.87
  795.33331,33.30
  830.34235,36.27
  858.31946,33.67
  886.34583,35.80
  921.33545,36.47
  949.33472,35.07
  977.34930,34.37
 1012.32983,31.93
 1044.35071,32.73
 1075.33264,31.03
 1103.36316,33.30
 1131.35901,32.30
 1159.34375,34.20
 1194.35144,36.13
 1222.36047,36.70
 1257.35693,35.53
 1285.36389,31.33
 1313.35767,34.10
 1348.36877,33.53
 1376.37085,33.73
 1404.37085,32.07
 1439.37988,35.10
 1467.36670,35.17
 1502.37219,32.00
 1530.37219,35.60
 1558.37634,35.57
 1586.36182,35.93
 1621.35693,35.23
 1656.38892,36.23
 1684.36389,35.77
 1719.36670,35.00
 1740.37158,30.00
 1768.39795,36.60
 1803.39099,35.67
 1838.36731,36.00
 1866.35974,35.90
 1894.36597,34.57
 1922.37085,36.43
 1957.38269,35.00
 1985.36316,36.20
 2020.36877,33.50
 2048.36255,31.40
 2083.35962,30.70
 2104.37012,33.23
 2139.35498,32.27
 2167.38623,34.40
 2202.35767,34.07
 2230.36865,35.47
 2258.36523,35.47
 2286.37280,33.97
 2321.36597,37.00
 2349.37427,36.40
 2384.36597,30.70
 2412.35205,35.17
 2446.47852,34.70
 2475.36108,33.07
 2511.36377,35.67
 2531.36035,35.87
 2566.35962,33.00
 2594.35425,34.50
 2622.36377,36.00
 2657.35913,34.77
 2685.37158,34.83
 2713.37012,33.50
 2748.35913,35.03
 2776.36255,34.53
 2811.35767,33.20
 2839.35693,34.00
 2867.35010,34.57
 2895.37573,34.50
 2930.36035,30.00
 2958.35278,34.20
 2986.36523,30.93
 3021.37915,36.17
 3049.37085,34.20
 3084.36035,37.00
 3112.39648,37.00
 3140.35962,35.47
 3175.36255,31.50
 3203.37012,30.00
 3231.35498,32.07
 3266.36255,35.40
 3294.36255,35.63
 3329.37646,36.00
 3357.37500,36.23
 3385.37158,36.97
 3413.36182,36.50
 3448.32080,36.63
 3483.38135,31.10
 3504.36182,34.67
 3546.38184,33.93
 3567.35840,30.00
 3606.35913,35.00
 3630.34521,33.50
 3665.36450,35.13
 3693.36816,35.70
 3721.37427,35.47
 3749.37085,35.65
 3777.36670,36.45
 3812.36377,35.87
 3847.35620,34.90
 3875.36108,33.38
 3910.36182,30.91
 3931.36377,30.00
 3973.35620,34.67
 3994.36450,35.55
 4029.35547,35.12
 4057.35352,35.00
 4092.35352,30.97
 4113.34717,36.32
 4148.35059,35.44
 4176.35498,33.67
 4211.35010,33.06
 4239.35156,34.43
 4274.35742,30.00
 4295.35205,30.00
 4330.35010,35.22
 4358.34863,34.53
 4393.35742,36.04
 4421.34863,35.77
 4449.34912,35.84
 4484.34912,34.36
 4512.34570,36.33
 4540.34424,36.92
 4575.35645,34.06
 4603.35156,34.33
 4638.35693,30.00
 4666.34668,30.26
 4694.35352,33.15
 4722.35742,33.72
 4757.36328,32.80
 4785.35547,35.35
 4813.35205,36.47
 4848.37012,37.00
 4876.35986,37.00
 4904.35205,36.60
 4939.35547,30.00
 4967.35205,35.81
 5009.36133,34.72
 5030.35498,32.46
 5058.36182,35.27
 5093.37158,33.99
 5121.36963,36.73
 5149.35010,33.49
 5177.36328,32.75
 5212.34570,35.34
 5240.34521,32.00
 5275.35498,34.29
 5310.36328,32.82
 5331.35547,34.11
 5373.34814,31.33
 5394.37842,33.37
 5422.34814,32.59
 5457.34521,34.44
 5485.33350,34.18
 5520.34375,32.63
 5548.34668,36.97
 5576.35498,35.57
 5604.35010,30.92
 5639.35889,35.60
 5674.35254,35.21
 5695.36621,37.00
 5737.34912,31.13
 5758.34863,32.50
 5800.35059,30.39
 5821.34570,33.76
 5856.36865,33.96
 5884.00000,33.58
 5912.00000,35.38
 5940.00000,36.33
 5975.00000,34.35
 6003.00000,30.00
 6038.00000,30.38
 6101.00000,35.04
 6122.00000,30.00
 6157.00000,33.08
 6185.00000,34.24
 6220.00000,35.98
 6248.00000,36.36
 6276.00000,35.70
 6304.00000,36.36
 6339.00000,35.32
 6367.00000,33.15
 6402.00000,34.37
 6430.00000,32.38
 6465.00000,32.51
 6493.00000,31.54
 6521.00000,35.60
 6549.00000,35.40
 6584.00000,36.22
 6619.00000,35.68
 6640.00000,34.35
 6675.00000,34.04
 6703.00000,37.00
 6731.00000,37.00
 6766.00000,36.41
 6794.00000,33.61
 6829.00000,30.00
 8311.00000,32.34
 8353.00000,35.31
 8374.00000,35.87
 8409.00000,36.80
 8437.00000,35.65
 8465.00000,36.32
 8493.00000,37.00
 8528.00000,36.65
 8556.00000,37.00
 8591.00000,33.18
 8710.00000,34.84
 8745.00000,36.26
 8773.00000,35.81
 8801.00000,32.62
 8829.00000,34.42
 8877.00000,37.00
 8893.00000,37.00
 8969.00000,33.44
 8990.00000,31.47
 9025.00000,35.60
 9046.00000,30.50
 9074.00000,33.27
 9109.00000,32.30
 9137.00000,31.71
 9165.00000,35.60
 9193.00000,31.63
 9228.00000,35.26
 9256.00000,35.22
 9291.00000,36.22
 9326.00000,33.10
 9347.00000,33.10
 9389.00000,34.06
 9410.00000,34.77
 9438.00000,34.42
 9473.00000,33.39
 9505.00000,34.00
