-23.66250,35.0
11.32639,35.0
39.32431,35.0
67.32292,35.0
95.33750,35.0
130.32014,35.0
158.32708,35.0
193.41736,35.0
221.46181,35.0
256.33958,35.0
284.35069,35.0
312.35556,35.0
340.34306,35.0
375.34444,35.0
403.32708,35.0
431.32917,35.0
466.32500,35.0
494.34514,35.0
522.36389,35.0
557.34722,35.0
585.32986,35.0
620.33819,35.0
648.36458,35.0
676.32847,35.0
704.33681,35.0
739.38819,35.0
768.37222,35.0
795.33333,35.0
830.34236,35.0
858.31944,35.0
886.34583,35.0
921.33542,35.0
949.33472,35.0
977.34931,35.0
1012.32986,35.0
1044.35069,35.0
1075.33264,35.0
1103.36319,35.0
1131.35903,35.0
1159.34375,35.0
1194.35139,35.0
1222.36042,35.0
1257.35694,35.0
1285.36389,35.0
1313.35764,35.0
1348.36875,35.0
1376.37083,35.0
1404.37083,35.0
1439.37986,35.0
1467.36667,35.0
1502.37222,35.0
1530.37222,35.0
1558.37639,35.0
1586.36181,35.0
1621.35694,35.0
1656.38889,35.0
1684.36389,35.0
1719.36667,35.0
1740.37153,35.0
1768.39792,35.0
1803.39097,35.0
1838.36736,35.0
1866.35972,35.0
1894.36597,35.0
1922.37083,35.0
1957.38264,35.0
1985.36319,35.0
2020.36875,35.0
2048.36250,35.0
2083.35972,35.0
2104.37014,35.0
2139.35486,35.0
2167.38611,35.0
2202.35764,35.0
2230.36875,35.0
2258.36528,35.0
2286.37292,35.0
2321.36597,35.0
2349.37431,35.0
2384.36597,35.0
2412.35208,35.0
2446.47847,35.0
2475.36111,35.0
2511.36389,35.0
2531.36042,35.0
2566.35972,35.0
2594.35417,35.0
2622.36389,35.0
2657.35903,35.0
2685.37153,35.0
2713.37014,35.0
2748.35903,35.0
2776.36250,35.0
2811.35764,35.0
2839.35694,35.0
2867.35000,35.0
2895.37569,35.0
2930.36042,35.0
2958.35278,35.0
2986.36528,35.0
3021.37917,35.0
3049.37083,35.0
3084.36042,35.0
3112.39653,35.0
3140.35972,35.0
3175.36250,35.0
3203.37014,35.0
3231.35486,35.0
3266.36250,35.0
3294.36250,35.0
3329.37639,35.0
3357.37500,35.0
3385.37153,35.0
3413.36181,35.0
3448.32083,35.0
3483.38125,35.0
3504.36181,35.0
3546.38194,35.0
3567.35833,35.0
3606.35903,35.0
3630.34514,35.0
3665.36458,35.0
3693.36806,35.0
3721.37431,35.0
3749.37083,35.0
3777.36667,35.0
3812.36389,35.0
3847.35625,35.0
3875.36111,35.0
3910.36181,35.0
3931.36389,35.0
3973.35625,35.0
3994.36458,35.0
4029.35556,35.0
4057.35347,35.0
4092.35347,35.0
4113.34722,35.0
4148.35069,35.0
4176.35486,35.0
4211.35000,35.0
4239.35139,35.0
4274.35764,35.0
4295.35208,35.0
4330.35000,35.0
4358.34861,35.0
4393.35764,35.0
4421.34861,35.0
4449.34931,35.0
4484.34931,35.0
4512.34583,35.0
4540.34444,35.0
4575.35625,35.0
4603.35139,35.0
4638.35694,35.0
4666.34653,35.0
4694.35347,35.0
4722.35764,35.0
4757.36319,35.0
4785.35556,35.0
4813.35208,35.0
4848.37014,35.0
4876.35972,35.0
4904.35208,35.0
4939.35556,35.0
4967.35208,35.0
5009.36116,35.0
5030.35486,35.0
5058.36181,35.0
5093.37153,35.0
5121.36944,35.0
5149.35000,35.0
5177.36319,35.0
5212.34583,35.0
5240.34514,35.0
5275.35486,35.0
5310.36319,35.0
5331.35556,35.0
5373.34792,35.0
5394.37847,35.0
5422.34792,35.0
5457.34514,35.0
5485.33333,35.0
5520.34375,35.0
5548.34653,35.0
5576.35486,35.0
5604.35000,35.0
5639.35903,35.0
5674.35278,35.0
5695.36597,35.0
5737.34931,35.0
5758.34861,35.0
5800.35069,35.0
5821.34583,35.0
5856.36875,35.0
