  145    9  18850.60  30132.70      1.18              71.995
  146    9  18722.30  30199.80      1.17              62.399
  147    9  18594.10  30266.80      1.17              62.417
  148    9  18465.80  30333.80      1.15              62.426
  149    9  18337.50  30400.80      1.14              26.504
  150    9  18296.60  30673.10      1.18               8.544
  151    9  18255.70  30945.30      1.22               8.544
  152    9  18214.80  31217.60      1.21               8.544
  153    9  18173.90  31489.80      1.19              22.173
  154    9  18005.20  31731.90      1.17              34.870
  155    9  17836.50  31974.00      1.16              34.869
  156    9  17667.80  32216.10      1.08              34.870
  157    9  17499.10  32458.20      1.00               5.449
  158    9  17636.60  32543.20      0.99             301.724
  159    9  17774.10  32628.20      0.97             308.290
  160    9  17912.10  32760.70      0.99             313.835
  161    9  18050.10  32893.20      1.00               3.846
  162    9  17892.90  33046.30      0.99              45.748
  163    9  17735.80  33199.40      0.98              42.195
  164    9  17554.20  33419.90      0.97              39.468
  165    9  17372.60  33640.50      0.95              23.932
  166    9  17354.40  33870.10      0.94               4.533
  167    9  17336.20  34099.60      0.94               4.533
  168    9  17318.00  34329.20      0.96               4.532
  169    9  17299.80  34558.80      0.98             358.459
  170    9  17331.70  34838.40      0.97             353.500
  171    9  17363.50  35117.90      0.95             353.509
  172    9  17395.30  35397.40      0.88             353.500
  173    9  17427.20  35677.00      0.81               1.086
  174    9  17384.70  35956.40      0.86               8.649
  175    9  17342.20  36235.80      0.91               8.651
  176    9  17299.70  36515.10      0.69               8.651
  177    9  17257.20  36794.50      0.48             348.093
  178    9  17417.30  37072.80      0.50             330.077
  179    9  17577.50  37351.00      0.53             330.065
  180    9  17737.70  37629.20      0.66             330.077
  181    9  17897.80  37907.50      0.79             340.579
  182    9  17933.80  38185.40      0.80             352.610
  183    9  17969.90  38463.40      0.80             352.601
  184    9  18006.00  38741.40      0.64             352.600
  185    9  18042.10  39019.30      0.48             352.493
  186    9  18079.20  39296.90      0.51             352.398
  187    9  18116.20  39574.50      0.55             352.408
  188    9  18153.20  39852.10      0.56             352.408
  189    9  18190.20  40129.70      0.57             341.307
  190    9  18315.30  40331.20      0.78             328.162
  191    9  18440.50  40532.80      1.00             322.526
  192    9  18615.20  40722.40      1.10             317.334
  193    9  18790.00  40912.00      1.20             283.984
  194    9  18975.00  40812.00      1.20              61.607
  195    9  19160.00  40712.00      1.20              61.607
  196    9  19345.00  40612.00      1.14              61.607
  197    9  19530.00  40512.00      1.08              63.311
  198    9  19715.00  40426.00      1.16              65.068
  199    9  19900.00  40340.00      1.24              72.031
  200    9  20085.00  40306.00      1.27              79.586
  201    9  20270.00  40272.00      1.30              75.020
  202    9  20455.00  40207.00      1.33              70.641
  203    9  20640.00  40142.00      1.36               0.000
  204    9  20455.00  40217.00      0.98              67.932
  205    9  20270.00  40292.00      0.60              73.585
  206    9  20085.00  40326.00      0.60              79.586
  207    9  19900.00  40360.00      0.60              72.734
  208    9  19715.00  40441.00      0.60              66.354
  209    9  19530.00  40522.00      0.60              63.933
  210    9  19345.00  40622.00      0.56              61.607
  211    9  19160.00  40722.00      0.52              60.364
  212    9  18975.00  40832.50      0.53              59.150
  213    9  18790.00  40943.00      0.55              12.317
  214    9  18925.00  41061.50      0.55             311.276
  215    9  19060.00  41180.00      0.55             310.583
  216    9  19183.00  41282.50      0.55             309.806
  217    9  19306.00  41385.00      0.55             298.248
  218    9  19411.00  41405.00      0.55             280.784
  219    9  19516.00  41425.00      0.55              69.651
  220    9  19593.00  41337.50      0.53              41.348
  221    9  19670.00  41250.00      0.52              36.955
  222    9  19745.80  41134.40      0.64              33.253
  223    9  19821.60  41018.80      0.76             294.401
  224    9  19971.10  41236.60      0.85             325.543
  225    9  20120.50  41454.40      0.93             347.629
  226    9  20055.30  41620.50      0.83              21.417
  227    9  19990.20  41786.60      0.73              42.746
  228    9  19844.20  41848.90      0.62              66.868
  229    9  19698.30  41911.30      0.52             346.950
  230    9  19909.10  42128.90      0.52             315.923
  231    9  20119.80  42346.60      0.52             325.315
  232    9  20217.40  42574.40      0.68             336.802
  233    9  20315.10  42802.30      0.84             336.802
  234    9  20412.70  43030.10      0.76             336.807
  235    9  20510.30  43257.90      0.69             341.141
  236    9  20585.30  43535.40      0.66             344.866
  237    9  20660.40  43812.90      0.64             344.866
  238    9  20735.40  44090.40      0.72             344.866
  239    9  20810.50  44367.90      0.79             348.506
  240    9  20848.20  44645.10      0.80             352.245
  241    9  20886.00  44922.30      0.80             352.233
  242    0  21118.90  44805.30      0.80
  243    0  21351.80  44688.30      0.80
  244    0  21281.80  44387.60      0.80
  245    0  21211.90  44086.80      0.80
  246    0  21106.20  43789.10      0.80
  247    0  21000.50  43491.50      0.80
  248    0  21111.20  43294.90      0.90
  249    0  21221.90  43098.40      1.00
  250    0  21249.80  42859.10      1.00
  251    0  21277.60  42619.90      1.00
  252    0  21059.10  42433.40      1.00
  253    0  20840.50  42246.80      1.00
  254    0  21036.80  42160.40      1.10
  255    0  21233.10  42074.00      1.20
  256    0  21218.20  41783.20      1.34
  257    0  21203.30  41492.40      1.47
  258    0  20994.70  41267.60      1.50
  259    0  20786.10  41042.80      1.52
  260    0  21008.00  40992.00      1.68
  261    0  21229.90  40941.20      1.85
  262    0  21250.10  40694.30      1.72
  263    0  21270.20  40447.40      1.59
  264    0  21268.60  40246.90      1.55
  265    0  21267.00  40046.30      1.51
  266    0  21124.50  39879.70      1.46
  267    0  20982.00  39713.10      1.41
  268    0  20734.10  39619.50      1.39
  269    0  20486.10  39525.90      1.37
  270    0  20251.90  39559.90      1.26
  271    0  20017.70  39593.80      1.15
  272    0  19816.80  39646.20      1.09
  273    0  19616.00  39698.60      1.03
  274    0  19405.60  39746.90      0.91
  275    0  19195.20  39795.30      0.80
  276    0  19023.40  39885.60      0.76
  277    0  18851.70  39975.90      0.72
  278    0  18844.30  39805.10      0.78
  279    0  18837.00  39634.20      0.84
  280    0  18906.20  39540.80      0.91
  281    0  18975.30  39447.40      0.98
  282    0  18933.20  39255.30      0.98
  283    0  18891.10  39063.20      0.98
  284    0  19061.20  38990.00      0.99
  285    0  19231.20  38916.80      1.00
  286    0  19424.40  38853.80      1.00
  287    0  19617.60  38790.80      1.00
  288    0  19827.10  38739.70      1.08
  289    0  20036.60  38688.60      1.15
  290    0  20253.60  38650.30      1.20
  291    0  20470.50  38612.00      1.25
  292    0  20675.10  38818.10      1.33
  293    0  20879.70  39024.30      1.40
  294    0  20904.10  38795.10      1.40
  295    0  20928.50  38565.80      1.41
  296    0  20917.10  38292.60      1.40
  297    0  20905.60  38019.30      1.40
  298    0  20653.80  37780.60      1.45
  299    0  20401.90  37541.90      1.50
  300    0  20176.50  37580.20      1.49
  301    0  19951.10  37618.50      1.48
  302    0  19724.80  37657.30      1.35
  303    0  19498.60  37696.10      1.21
  304    0  19269.60  37742.20      1.12
  305    0  19040.60  37788.30      1.03
  306    0  18835.80  37874.90      0.99
  307    0  18630.90  37961.60      0.95
  308    0  18528.10  37594.90      0.97
  309    0  18425.20  37228.30      0.99
  310    0  18470.80  36940.60      1.00
  311    0  18516.50  36653.00      1.00
  312    0  18752.90  36667.60      1.09
  313    0  18989.30  36682.20      1.18
  314    0  19203.30  36652.40      1.26
  315    0  19417.30  36622.50      1.35
  316    0  19634.10  36581.50      1.37
  317    0  19850.80  36540.50      1.39
  318    0  20071.90  36497.60      1.40
  319    0  20293.10  36454.60      1.41
  320    0  20547.10  36686.10      1.46
  321    0  20801.00  36917.60      1.51
  322    0  20772.30  36644.10      1.50
  323    0  20743.60  36370.70      1.49
  324    0  20713.80  36096.90      1.45
  325    0  20683.90  35823.10      1.42
  326    0  20428.30  35595.50      1.41
  327    0  20172.70  35367.90      1.41
  328    0  19952.00  35418.20      1.38
  329    0  19731.30  35468.60      1.34
  330    0  19514.60  35523.60      1.32
  331    0  19297.80  35578.60      1.30
  332    0  19087.50  35639.60      1.25
  333    0  18877.20  35700.50      1.21
  334    0  18680.70  35771.90      1.12
  335    0  18484.20  35843.30      1.03
  336    0  18428.60  35581.10      1.10
  337    0  18372.90  35319.00      1.16
  338    0  18336.40  35048.20      1.08
  339    0  18299.90  34777.50      1.00
  340    0  18519.20  34699.90      1.00
  341    0  18738.50  34622.20      1.00
  342    0  18956.20  34556.90      1.00
  343    0  19173.80  34491.60      1.01
  344    0  19390.80  34436.40      1.19
  345    0  19607.90  34381.20      1.37
  346    0  19824.50  34327.60      1.38
  347    0  20041.10  34274.00      1.40
  348    0  20298.40  34497.00      1.44
  349    0  20555.70  34720.00      1.48
  350    0  20519.00  34440.40      1.49
  351    0  20482.30  34160.90      1.50
  352    0  20438.60  33873.80      1.59
  353    0  20394.80  33586.60      1.68
  354    0  20118.30  33373.60      1.59
  355    0  19841.90  33160.60      1.50
  356    0  19654.80  33254.60      1.44
  357    0  19467.60  33348.70      1.38
  358    0  19275.10  33401.20      1.31
  359    0  19082.50  33453.70      1.23
  360    0  19076.20  33264.40      1.29
  361    0  19069.90  33075.00      1.34
  362    0  18947.00  32892.20      1.33
  363    0  18824.10  32709.50      1.32
  364    0  18929.40  32536.90      1.39
  365    0  19034.80  32364.40      1.47
  366    0  18881.20  32144.50      1.43
  367    0  18727.70  31924.60      1.40
  368    0  18778.60  31742.30      1.35
  369    0  18829.50  31560.00      1.30
  370    0  18971.80  31469.20      1.30
  371    0  19114.00  31378.30      1.30
  372    0  19373.40  31596.40      1.51
  373    0  19632.80  31814.50      1.73
  374    0  19921.10  32073.40      1.73
  375    0  20209.30  32332.30      1.73
  376    0  20184.80  32002.80      1.67
  377    0  20160.20  31673.20      1.61
  378    0  20150.00  31351.40      1.53
  379    0  20139.80  31029.70      1.45
  380    0  19830.80  31063.20      1.41
  381    0  19521.80  31096.80      1.38
  382    9  18565.00  28080.20      0.99               4.273
  383    0  18786.30  28308.70      1.08
  384    0  18787.80  28587.50      1.00
  385    0  18768.10  28851.20      0.96
  386    0  19034.60  29133.30      1.07
  387    0  19293.60  29382.20      1.22
  388    0  19560.10  29664.40      1.42
  389    0  19832.20  29898.60      1.59
  390    0  19850.90  30209.30      1.47
  391    0  19592.70  30257.70      1.39
  392    0  19412.40  30290.90      1.20
  393    0  19162.00  30271.90      1.18
  394    0  18981.70  30305.10      1.27
  395    0  18853.40  30372.20      1.26
  396    0  18741.20  30526.20      1.23
  397    0  18612.90  30593.20      1.22
  398    0  18495.10  30746.80      1.22
  399    0  18454.20  31019.10      1.26
  400    0  18373.20  31216.30      1.26
  401    0  18332.30  31488.60      1.25
  402    0  18238.70  31703.10      1.25
  403    0  18070.00  31945.20      1.23
  404    0  17941.30  32147.20      1.10
  405    0  17772.70  32389.30      1.02
  406    0  17910.20  32474.30      1.00
  407    0  18045.80  32637.60      1.03
  408    0  18183.80  32770.10      1.04
  409    0  18356.60  32966.80      1.10
  410    0  18340.60  33195.20      1.00
  411    0  18118.90  33256.10      1.02
  412    0  17961.80  33409.10      1.01
  413    0  17757.90  33530.90      1.06
  414    0  17576.30  33751.50      1.04
  415    0  17558.20  33981.10      1.03
  416    0  17568.60  34254.10      0.97
  417    0  17550.40  34483.70      0.99
  418    0  17572.60  34751.60      0.99
  419    0  17604.40  35031.10      0.98
  420    0  17651.70  35305.80      0.97
  421    0  17683.50  35585.40      0.90
  422    0  17789.90  35872.80      0.87
  423    0  17682.80  36071.90      0.90
  424    0  17640.30  36351.40      0.95
  425    0  17557.60  36590.60      0.86
  426    0  17515.10  36869.90      0.64
  427    0  17675.20  37148.10      0.67
  428    0  17838.90  37475.30      0.53
  429    0  17999.10  37753.60      0.67
