   1, -0.001862
   2, -0.001989
   3, -0.001075
   4, -0.001710
   5, -0.001888
   6, -0.001684
   7, -0.001507
   8, -0.002929
   9, -0.001329
  10, -0.001557
  11, -0.001735
  12, -0.001557
  13, -0.002167
  14, -0.001583
  15, -0.001049
  16, -0.001786
  17, -0.002091
  18, -0.001837
  19, -0.001989
  20, -0.002192
  21, -0.002167
  22, -0.002065
  23, -0.002777
  24, -0.002751
  25, -0.002192
  26, -0.001253
  27, -0.002523
  28, -0.001913
  29, -0.002370
  30, -0.002446
  31, -0.002624
  32, -0.002370
  33, -0.002523
  34,  0.009060
  35, -0.003132
  36, -0.002319
  37, -0.001786
  38, -0.001938
  39, -0.002573
  40, -0.002548
  41, -0.002650
  42, -0.002650
  43, -0.003539
  44, -0.002980
  45, -0.002573
  46, -0.002751
  47, -0.002573
  48, -0.003310
  49, -0.002167
  50, -0.002548
  51, -0.002396
  52, -0.002624
  53, -0.003056
  54, -0.003132
  55, -0.002802
  56, -0.003056
  57, -0.002980
  58, -0.003412
  59, -0.003589
  60, -0.003285
  61, -0.003081
  62,  0.002837
  63, -0.000465
  64, -0.004301
  65, -0.003564
  66, -0.003386
  67, -0.003462
  68, -0.003437
  69, -0.003285
  70, -0.000516
  71, -0.000694
  72, -0.003412
  73, -0.003539
  74, -0.003234
  75, -0.003412
  76, -0.003412
  77, -0.003615
  78, -0.004301
  79,  0.003142
  80, -0.003742
  81, -0.003716
  82, -0.002954
  83, -0.003767
  84, -0.004072
  85, -0.003767
  86, -0.000618
  87, -0.003412
  88, -0.003462
  89, -0.003183
  90, -0.004250
  91, -0.004097
  92, -0.002726
  93, -0.004732
  94, -0.003742
  95, -0.003742
  96, -0.004428
  97, -0.004377
  98, -0.002802
  99, -0.001659
 100,  0.017010
 101, -0.004377
 102, -0.004656
 103, -0.003285
 104, -0.004047
 105, -0.004504
 106, -0.004631
 107, -0.004580
 108, -0.005317
 109, -0.004351
 110, -0.004631
 111, -0.004986
 112, -0.004605
 113, -0.005012
 114, -0.005164
 115, -0.004910
 116, -0.004758
 117, -0.004758
 118, -0.005139
 119,  0.000221
 120, -0.002218
 121,  0.007002
 122,  0.005732
 123, -0.003742
 124, -0.004326
 125, -0.004986
 126, -0.005393
 127, -0.005621
 128, -0.005850
 129, -0.005723
 130, -0.003996
