   24.1250   -2.60    1.50
   24.1666   -1.30    0.75
   24.2083   -0.99    0.17
   24.2500   -2.46    0.43
   24.2916   -1.30    0.75
   24.3333   -1.88    0.68
   24.3750   -4.08    2.36
   24.4166   -3.22    1.86
   24.4583   -3.61    2.09
   24.5000   -2.83    1.63
   24.5416   -3.61    3.03
   24.5833   -3.20    2.68
   24.6250   -1.27    3.49
   24.6666   -1.27    3.49
   24.7083    0.26    1.48
   24.7500    0.25    0.43
   24.7916    0.00    1.50
   24.8333    0.43    2.46
   24.8750    1.80    3.12
   24.9166    2.64    3.14
   24.9583    1.00    1.73
   25.0000   -0.85    2.35
   25.0416    0.00    3.00
   25.0833    0.85    2.35
   25.1250    1.61    1.91
   25.1666   -1.86    3.22
   25.2083   -0.41    2.32
   25.2500    0.00    2.36
   25.2916    1.65    0.95
   25.3333    1.63    2.83
   25.3750    0.65    1.79
   25.4166    0.65    1.79
   25.4583    0.00    0.00
   25.5000    0.00    0.00
   25.5416    0.00    0.00
   25.5833    0.00    0.00
   25.6250    0.00    0.00
   25.6666    0.00    0.00
   25.7083    0.50   -0.87
   25.7500    0.00    0.00
   25.7916   -0.62   -3.54
   25.8333    0.00   -4.17
   25.8750   -1.93   -2.30
   25.9166   -4.53    0.80
   25.9583   -5.02   -0.89
   26.0000   -5.02   -0.89
   26.0416   -7.58   -1.34
   26.0833   -5.71   -3.30
   26.1250   -5.28   -3.05
   26.1666   -2.31   -2.76
   26.2083   -1.61   -1.91
   26.2500   -4.04   -0.71
   26.2916   -4.79   -1.74
   26.3333   -5.10    0.00
   26.3750   -5.29   -1.92
   26.4166   -4.43   -1.61
   26.4583   -5.71   -2.08
   26.5000   -5.99   -1.06
   26.5416   -4.65   -0.82
   26.5833   -5.54   -0.98
   26.6250   -3.92    1.43
   26.6666   -2.32    0.41
   26.7083   -1.15    0.97
   26.7500   -0.75    1.30
   26.7916   -1.80    3.12
   26.8333   -4.08    2.36
   26.8750   -2.05    3.55
   26.9166   -3.12    1.80
   26.9583   -4.86    1.77
   27.0000   -1.80    3.12
   27.0416   -2.76    2.31
   27.0833   -2.82    1.03
   27.1250   -1.91    1.61
   27.1666   -1.73    1.00
   27.2083   -1.73    1.00
   27.2500   -1.30    0.75
   27.2916   -1.73    1.00
   27.3333   -2.16    1.25
   27.3750   -5.71    2.08
   27.4166   -6.56    2.39
   27.4583   -5.26    3.04
   27.5000   -5.26    3.04
   27.5416   -5.01    4.20
   27.5833   -2.68    3.20
   27.6250   -2.50    2.10
   27.6666   -0.72    4.11
   27.7083   -0.33    1.88
   27.7500   -0.24    1.34
   27.7916    0.38    0.32
   27.8333    1.50    2.60
   27.8750    1.23    3.38
   27.9166    0.62    3.54
   27.9583   -0.71    4.04
   28.0000   -0.80    4.53
   28.0416   -0.62    3.54
   28.0833   -0.52    2.95
   28.1250   -0.96    2.64
   28.1666   -0.57    3.22
   28.2083    0.41    2.32
   28.2500    0.65    1.79
   28.2916    0.00    0.00
   28.3333    0.00    0.00
   28.3750    0.00    0.00
   28.4166    0.00    0.00
   28.4583    1.86   -3.22
   28.5000    0.49   -2.77
   28.5416    0.49   -2.77
   28.5833   -0.81   -2.22
   28.6250   -0.81   -2.22
   28.6666    0.65   -3.66
   28.7083    0.00   -4.17
   28.7500    0.00   -3.26
   28.7916    1.43   -3.92
   28.8333   -6.46   -5.42
   28.8750   -4.20   -5.01
   28.9166   -9.06   -1.60
   28.9583   -8.65   -3.15
   29.0000   -5.73   -2.09
   29.0416   -5.26   -1.92
   29.0833   -6.24   -3.60
   29.1250   -5.28   -3.05
   29.1666   -3.52   -2.96
   29.2083   -2.76   -2.31
   29.2500   -5.01   -4.20
   29.2916   -4.31   -3.62
   29.3333   -4.86   -1.77
   29.3750   -4.65   -0.82
   29.4166   -4.86   -1.77
   29.4583   -4.65   -0.82
   29.5000   -4.65   -0.82
   29.5416   -4.17    0.00
   29.5833   -5.17    0.00
   29.6250   -3.26    0.00
   29.6666   -3.72    0.00
   29.7083   -2.46    0.43
   29.7500   -3.54    0.62
   29.7916   -2.95    0.52
   29.8333   -1.73    1.00
   29.8750   -2.95    0.52
   29.9166   -1.88    0.68
   29.9583   -2.35    0.85
   30.0000   -1.88    0.68
   30.0416   -2.60    1.50
   30.0833   -2.35    0.85
   30.1250   -1.97    0.35
   30.1666   -1.97   -0.35
   30.2083   -2.50    0.00
   30.2500   -2.46   -0.43
   30.2916   -2.46   -0.43
   30.3333   -1.48   -0.26
   30.3750   -0.68   -1.18
   30.4166   -1.04   -0.88
   30.4583    0.00    0.00
   30.5000   -0.33   -1.88
   30.5416    0.00    0.00
   30.5833    0.65   -1.79
   30.6250    0.00    0.00
   30.6666   -0.24   -1.34
   30.7083    0.17   -0.47
   30.7500   -0.09   -0.49
   30.7916   -0.34   -0.94
   30.8333   -0.38    0.32
   30.8750   -0.17    0.99
   30.9166   -2.46    0.43
   30.9583   -1.50    2.60
   31.0000   -0.52    2.95
   31.0416   -1.61    1.91
